"Título de trazado: P4"
"N.º","Fecha","Tiempo, GMT+02:00","Temp, °C (LGR S/N: 9761966, SEN S/N: 9761966)","Acoplador separado (LGR S/N: 9761966)","Batería mala (LGR S/N: 9761966)","Batería buena (LGR S/N: 9761966)","Acoplador adjunto (LGR S/N: 9761966)","Host conectado (LGR S/N: 9761966)","Final de archivo (LGR S/N: 9761966)"
9615,07/06/18,01:54:30,4.428,,,,,,
9616,07/06/18,02:54:30,3.406,,,,,,
9617,07/06/18,03:54:30,2.477,,,,,,
9618,07/06/18,04:54:30,3.195,,,,,,
9619,07/06/18,05:54:30,2.450,,,,,,
9620,07/06/18,06:54:30,0.577,,,,,,
9621,07/06/18,07:54:30,0.797,,,,,,
9622,07/06/18,08:54:30,1.670,,,,,,
9623,07/06/18,09:54:30,3.801,,,,,,
9624,07/06/18,10:54:30,6.102,,,,,,
9625,07/06/18,11:54:30,11.710,,,,,,
9626,07/06/18,12:54:30,26.646,,,,,,
9627,07/06/18,13:54:30,33.079,,,,,,
9628,07/06/18,14:54:30,34.598,,,,,,
9629,07/06/18,15:54:30,22.776,,,,,,
9630,07/06/18,16:54:30,16.082,,,,,,
9631,07/06/18,17:54:30,17.891,,,,,,
9632,07/06/18,18:54:30,17.415,,,,,,
9633,07/06/18,19:54:30,27.112,,,,,,
9634,07/06/18,20:54:30,14.649,,,,,,
9635,07/06/18,21:54:30,7.217,,,,,,
9636,07/06/18,22:54:30,4.921,,,,,,
9637,07/06/18,23:54:30,4.558,,,,,,
9638,08/06/18,00:54:30,6.408,,,,,,
9639,08/06/18,01:54:30,6.611,,,,,,
9640,08/06/18,02:54:30,6.000,,,,,,
9641,08/06/18,03:54:30,6.255,,,,,,
9642,08/06/18,04:54:30,6.128,,,,,,
9643,08/06/18,05:54:30,5.334,,,,,,
9644,08/06/18,06:54:30,5.821,,,,,,
9645,08/06/18,07:54:30,6.000,,,,,,
9646,08/06/18,08:54:30,6.153,,,,,,
9647,08/06/18,09:54:30,10.834,,,,,,
9648,08/06/18,10:54:30,11.346,,,,,,
9649,08/06/18,11:54:30,19.912,,,,,,
9650,08/06/18,12:54:30,29.790,,,,,,
9651,08/06/18,13:54:30,24.436,,,,,,
9652,08/06/18,14:54:30,31.944,,,,,,
9653,08/06/18,15:54:30,28.147,,,,,,
9654,08/06/18,16:54:30,33.313,,,,,,
9655,08/06/18,17:54:30,22.465,,,,,,
9656,08/06/18,18:54:30,18.580,,,,,,
9657,08/06/18,19:54:30,17.177,,,,,,
9658,08/06/18,20:54:30,12.243,,,,,,
9659,08/06/18,21:54:30,9.064,,,,,,
9660,08/06/18,22:54:30,9.188,,,,,,
9661,08/06/18,23:54:30,8.618,,,,,,
9662,09/06/18,00:54:30,8.742,,,,,,
9663,09/06/18,01:54:30,8.145,,,,,,
9664,09/06/18,02:54:30,8.020,,,,,,
9665,09/06/18,03:54:30,7.845,,,,,,
9666,09/06/18,04:54:30,8.419,,,,,,
9667,09/06/18,05:54:30,8.643,,,,,,
9668,09/06/18,06:54:30,8.070,,,,,,
9669,09/06/18,07:54:30,8.494,,,,,,
9670,09/06/18,08:54:30,9.238,,,,,,
9671,09/06/18,09:54:30,12.122,,,,,,
9672,09/06/18,10:54:30,14.457,,,,,,
9673,09/06/18,11:54:30,19.199,,,,,,
9674,09/06/18,12:54:30,24.291,,,,,,
9675,09/06/18,13:54:30,37.343,,,,,,
9676,09/06/18,14:54:30,21.604,,,,,,
9677,09/06/18,15:54:30,18.366,,,,,,
9678,09/06/18,16:54:30,15.366,,,,,,
9679,09/06/18,17:54:30,16.106,,,,,,
9680,09/06/18,18:54:30,17.130,,,,,,
9681,09/06/18,19:54:30,18.866,,,,,,
9682,09/06/18,20:54:30,10.687,,,,,,
9683,09/06/18,21:54:30,8.295,,,,,,
9684,09/06/18,22:54:30,7.444,,,,,,
9685,09/06/18,23:54:30,7.142,,,,,,
9686,10/06/18,00:54:30,3.433,,,,,,
9687,10/06/18,01:54:30,2.744,,,,,,
9688,10/06/18,02:54:30,2.530,,,,,,
9689,10/06/18,03:54:30,5.024,,,,,,
9690,10/06/18,04:54:30,2.770,,,,,,
9691,10/06/18,05:54:30,0.687,,,,,,
9692,10/06/18,06:54:30,0.770,,,,,,
9693,10/06/18,07:54:30,1.859,,,,,,
9694,10/06/18,08:54:30,5.821,,,,,,
9695,10/06/18,09:54:30,9.706,,,,,,
9696,10/06/18,10:54:30,13.088,,,,,,
9697,10/06/18,11:54:30,13.473,,,,,,
9698,10/06/18,12:54:30,16.868,,,,,,
9699,10/06/18,13:54:30,13.546,,,,,,
9700,10/06/18,14:54:30,19.175,,,,,,
9701,10/06/18,15:54:30,23.569,,,,,,
9702,10/06/18,16:54:30,17.177,,,,,,
9703,10/06/18,17:54:30,12.775,,,,,,
9704,10/06/18,18:54:30,12.992,,,,,,
9705,10/06/18,19:54:30,11.053,,,,,,
9706,10/06/18,20:54:30,9.262,,,,,,
9707,10/06/18,21:54:30,7.015,,,,,,
9708,10/06/18,22:54:30,4.610,,,,,,
9709,10/06/18,23:54:30,3.116,,,,,,
9710,11/06/18,00:54:30,2.316,,,,,,
9711,11/06/18,01:54:30,2.289,,,,,,
9712,11/06/18,02:54:30,1.724,,,,,,
9713,11/06/18,03:54:30,2.209,,,,,,
9714,11/06/18,04:54:30,1.262,,,,,,
9715,11/06/18,05:54:30,2.770,,,,,,
9716,11/06/18,06:54:30,1.208,,,,,,
9717,11/06/18,07:54:30,1.425,,,,,,
9718,11/06/18,08:54:30,3.009,,,,,,
9719,11/06/18,09:54:30,4.714,,,,,,
9720,11/06/18,10:54:30,7.444,,,,,,
9721,11/06/18,11:54:30,15.438,,,,,,
9722,11/06/18,12:54:30,22.489,,,,,,
9723,11/06/18,13:54:30,26.744,,,,,,
9724,11/06/18,14:54:30,26.965,,,,,,
9725,11/06/18,15:54:30,32.227,,,,,,
9726,11/06/18,16:54:30,37.370,,,,,,
9727,11/06/18,17:54:30,26.329,,,,,,
9728,11/06/18,18:54:30,20.174,,,,,,
9729,11/06/18,19:54:30,15.270,,,,,,
9730,11/06/18,20:54:30,13.762,,,,,,
9731,11/06/18,21:54:30,7.116,,,,,,
9732,11/06/18,22:54:30,6.712,,,,,,
9733,11/06/18,23:54:30,6.813,,,,,,
9734,12/06/18,00:54:30,6.077,,,,,,
9735,12/06/18,01:54:30,3.564,,,,,,
9736,12/06/18,02:54:30,2.209,,,,,,
9737,12/06/18,03:54:30,2.584,,,,,,
9738,12/06/18,04:54:30,1.724,,,,,,
9739,12/06/18,05:54:30,2.370,,,,,,
9740,12/06/18,06:54:30,2.717,,,,,,
9741,12/06/18,07:54:30,2.983,,,,,,
9742,12/06/18,08:54:30,2.477,,,,,,
9743,12/06/18,09:54:30,4.844,,,,,,
9744,12/06/18,10:54:30,8.070,,,,,,
9745,12/06/18,11:54:30,16.034,,,,,,
9746,12/06/18,12:54:30,24.629,,,,,,
9747,12/06/18,13:54:30,25.914,,,,,,
9748,12/06/18,14:54:30,20.365,,,,,,
9749,12/06/18,15:54:30,22.800,,,,,,
9750,12/06/18,16:54:30,19.888,,,,,,
9751,12/06/18,17:54:30,13.594,,,,,,
9752,12/06/18,18:54:30,13.185,,,,,,
9753,12/06/18,19:54:30,12.389,,,,,,
9754,12/06/18,20:54:30,11.224,,,,,,
9755,12/06/18,21:54:30,8.469,,,,,,
9756,12/06/18,22:54:30,5.847,,,,,,
9757,12/06/18,23:54:30,4.141,,,,,,
9758,13/06/18,00:54:30,4.037,,,,,,
9759,13/06/18,01:54:30,3.591,,,,,,
9760,13/06/18,02:54:30,3.354,,,,,,
9761,13/06/18,03:54:30,2.877,,,,,,
9762,13/06/18,04:54:30,2.850,,,,,,
9763,13/06/18,05:54:30,3.274,,,,,,
9764,13/06/18,06:54:30,3.195,,,,,,
9765,13/06/18,07:54:30,3.722,,,,,,
9766,13/06/18,08:54:30,4.063,,,,,,
9767,13/06/18,09:54:30,5.693,,,,,,
9768,13/06/18,10:54:30,8.668,,,,,,
9769,13/06/18,11:54:30,11.102,,,,,,
9770,13/06/18,12:54:30,14.936,,,,,,
9771,13/06/18,13:54:30,26.818,,,,,,
9772,13/06/18,14:54:30,28.667,,,,,,
9773,13/06/18,15:54:30,27.702,,,,,,
9774,13/06/18,16:54:30,35.636,,,,,,
9775,13/06/18,17:54:30,30.874,,,,,,
9776,13/06/18,18:54:30,25.744,,,,,,
9777,13/06/18,19:54:30,13.882,,,,,,
9778,13/06/18,20:54:30,12.122,,,,,,
9779,13/06/18,21:54:30,9.386,,,,,,
9780,13/06/18,22:54:30,8.270,,,,,,
9781,13/06/18,23:54:30,7.544,,,,,,
9782,14/06/18,00:54:30,6.408,,,,,,
9783,14/06/18,01:54:30,6.331,,,,,,
9784,14/06/18,02:54:30,5.282,,,,,,
9785,14/06/18,03:54:30,4.454,,,,,,
9786,14/06/18,04:54:30,4.063,,,,,,
9787,14/06/18,05:54:30,3.958,,,,,,
9788,14/06/18,06:54:30,3.958,,,,,,
9789,14/06/18,07:54:30,4.766,,,,,,
9790,14/06/18,08:54:30,5.334,,,,,,
9791,14/06/18,09:54:30,7.318,,,,,,
9792,14/06/18,10:54:30,10.149,,,,,,
9793,14/06/18,11:54:30,16.606,,,,,,
9794,14/06/18,12:54:30,27.924,,,,,,
9795,14/06/18,13:54:30,36.606,,,,,,
9796,14/06/18,14:54:30,39.149,,,,,,
9797,14/06/18,15:54:30,32.949,,,,,,
9798,14/06/18,16:54:30,43.890,,,,,,
9799,14/06/18,17:54:30,37.535,,,,,,
9800,14/06/18,18:54:30,40.142,,,,,,
9801,14/06/18,19:54:30,30.419,,,,,,
9802,14/06/18,20:54:30,20.460,,,,,,
9803,14/06/18,21:54:30,10.124,,,,,,
9804,14/06/18,22:54:30,7.619,,,,,,
9805,14/06/18,23:54:30,6.204,,,,,,
9806,15/06/18,00:54:30,6.102,,,,,,
9807,15/06/18,01:54:30,5.668,,,,,,
9808,15/06/18,02:54:30,5.898,,,,,,
9809,15/06/18,03:54:30,5.462,,,,,,
9810,15/06/18,04:54:30,4.766,,,,,,
9811,15/06/18,05:54:30,4.610,,,,,,
9812,15/06/18,06:54:30,4.869,,,,,,
9813,15/06/18,07:54:30,5.231,,,,,,
9814,15/06/18,08:54:30,6.179,,,,,,
9815,15/06/18,09:54:30,7.368,,,,,,
9816,15/06/18,10:54:30,10.516,,,,,,
9817,15/06/18,11:54:30,19.127,,,,,,
9818,15/06/18,12:54:30,31.382,,,,,,
9819,15/06/18,13:54:30,39.630,,,,,,
9820,15/06/18,14:54:30,41.036,,,,,,
9821,15/06/18,15:54:30,33.339,,,,,,
9822,15/06/18,16:54:30,46.481,,,,,,
9823,15/06/18,17:54:30,46.545,,,,,,
9824,15/06/18,18:54:30,43.374,,,,,,
9825,15/06/18,19:54:30,38.700,,,,,,
9826,15/06/18,20:54:30,23.064,,,,,,
9827,15/06/18,21:54:30,12.727,,,,,,
9828,15/06/18,22:54:30,10.001,,,,,,
9829,15/06/18,23:54:30,9.114,,,,,,
9830,16/06/18,00:54:30,8.270,,,,,,
9831,16/06/18,01:54:30,7.795,,,,,,
9832,16/06/18,02:54:30,7.995,,,,,,
9833,16/06/18,03:54:30,7.770,,,,,,
9834,16/06/18,04:54:30,7.494,,,,,,
9835,16/06/18,05:54:30,7.368,,,,,,
9836,16/06/18,06:54:30,7.619,,,,,,
9837,16/06/18,07:54:30,7.670,,,,,,
9838,16/06/18,08:54:30,8.494,,,,,,
9839,16/06/18,09:54:30,9.583,,,,,,
9840,16/06/18,10:54:30,12.727,,,,,,
9841,16/06/18,11:54:30,21.032,,,,,,
9842,16/06/18,12:54:30,32.794,,,,,,
9843,16/06/18,13:54:30,39.971,,,,,,
9844,16/06/18,14:54:30,41.678,,,,,,
9845,16/06/18,15:54:30,34.334,,,,,,
9846,16/06/18,16:54:30,46.834,,,,,,
9847,16/06/18,17:54:30,46.481,,,,,,
9848,16/06/18,18:54:30,43.073,,,,,,
9849,16/06/18,19:54:30,39.658,,,,,,
9850,16/06/18,20:54:30,23.160,,,,,,
9851,16/06/18,21:54:30,13.497,,,,,,
9852,16/06/18,22:54:30,10.541,,,,,,
9853,16/06/18,23:54:30,10.638,,,,,,
9854,17/06/18,00:54:30,9.780,,,,,,
9855,17/06/18,01:54:30,9.139,,,,,,
9856,17/06/18,02:54:30,8.618,,,,,,
9857,17/06/18,03:54:30,8.717,,,,,,
9858,17/06/18,04:54:30,8.344,,,,,,
9859,17/06/18,05:54:30,8.419,,,,,,
9860,17/06/18,06:54:30,8.344,,,,,,
9861,17/06/18,07:54:30,8.419,,,,,,
9862,17/06/18,08:54:30,9.608,,,,,,
9863,17/06/18,09:54:30,10.736,,,,,,
9864,17/06/18,10:54:30,13.497,,,,,,
9865,17/06/18,11:54:30,21.772,,,,,,
9866,17/06/18,12:54:30,33.391,,,,,,
9867,17/06/18,13:54:30,42.327,,,,,,
9868,17/06/18,14:54:30,42.327,,,,,,
9869,17/06/18,15:54:30,31.996,,,,,,
9870,17/06/18,16:54:30,40.458,,,,,,
9871,17/06/18,17:54:30,31.637,,,,,,
9872,17/06/18,18:54:30,28.394,,,,,,
9873,17/06/18,19:54:30,21.175,,,,,,
9874,17/06/18,20:54:30,17.938,,,,,,
9875,17/06/18,21:54:30,14.840,,,,,,
9876,17/06/18,22:54:30,11.248,,,,,,
9877,17/06/18,23:54:30,10.541,,,,,,
9878,18/06/18,00:54:30,10.492,,,,,,
9879,18/06/18,01:54:30,10.638,,,,,,
9880,18/06/18,02:54:30,10.467,,,,,,
9881,18/06/18,03:54:30,9.952,,,,,,
9882,18/06/18,04:54:30,9.188,,,,,,
9883,18/06/18,05:54:30,9.163,,,,,,
9884,18/06/18,06:54:30,9.262,,,,,,
9885,18/06/18,07:54:30,8.742,,,,,,
9886,18/06/18,08:54:30,9.682,,,,,,
9887,18/06/18,09:54:30,11.492,,,,,,
9888,18/06/18,10:54:30,15.031,,,,,,
9889,18/06/18,11:54:30,22.633,,,,,,
9890,18/06/18,12:54:30,34.413,,,,,,
9891,18/06/18,13:54:30,41.298,,,,,,
9892,18/06/18,14:54:30,43.556,,,,,,
9893,18/06/18,15:54:30,35.958,,,,,,
9894,18/06/18,16:54:30,44.750,,,,,,
9895,18/06/18,17:54:30,45.687,,,,,,
9896,18/06/18,18:54:30,43.314,,,,,,
9897,18/06/18,19:54:30,37.783,,,,,,
9898,18/06/18,20:54:30,23.569,,,,,,
9899,18/06/18,21:54:30,14.577,,,,,,
9900,18/06/18,22:54:30,11.492,,,,,,
9901,18/06/18,23:54:30,10.663,,,,,,
9902,19/06/18,00:54:30,10.541,,,,,,
9903,19/06/18,01:54:30,9.632,,,,,,
9904,19/06/18,02:54:30,8.742,,,,,,
9905,19/06/18,03:54:30,8.990,,,,,,
9906,19/06/18,04:54:30,8.319,,,,,,
9907,19/06/18,05:54:30,7.569,,,,,,
9908,19/06/18,06:54:30,7.820,,,,,,
9909,19/06/18,07:54:30,8.494,,,,,,
9910,19/06/18,08:54:30,9.213,,,,,,
9911,19/06/18,09:54:30,11.151,,,,,,
9912,19/06/18,10:54:30,13.882,,,,,,
9913,19/06/18,11:54:30,20.722,,,,,,
9914,19/06/18,12:54:30,32.433,,,,,,
9915,19/06/18,13:54:30,40.228,,,,,,
9916,19/06/18,14:54:30,41.007,,,,,,
9917,19/06/18,15:54:30,33.157,,,,,,
9918,19/06/18,16:54:30,45.154,,,,,,
9919,19/06/18,17:54:30,46.673,,,,,,
9920,19/06/18,18:54:30,43.435,,,,,,
9921,19/06/18,19:54:30,39.886,,,,,,
9922,19/06/18,20:54:30,23.713,,,,,,
9923,19/06/18,21:54:30,13.497,,,,,,
9924,19/06/18,22:54:30,11.321,,,,,,
9925,19/06/18,23:54:30,10.638,,,,,,
9926,20/06/18,00:54:30,9.731,,,,,,
9927,20/06/18,01:54:30,8.916,,,,,,
9928,20/06/18,02:54:30,8.220,,,,,,
9929,20/06/18,03:54:30,8.543,,,,,,
9930,20/06/18,04:54:30,7.318,,,,,,
9931,20/06/18,05:54:30,7.242,,,,,,
9932,20/06/18,06:54:30,7.619,,,,,,
9933,20/06/18,07:54:30,8.245,,,,,,
9934,20/06/18,08:54:30,8.469,,,,,,
9935,20/06/18,09:54:30,10.001,,,,,,
9936,20/06/18,10:54:30,13.738,,,,,,
9937,20/06/18,11:54:30,20.913,,,,,,
9938,20/06/18,12:54:30,33.157,,,,,,
9939,20/06/18,13:54:30,41.502,,,,,,
9940,20/06/18,14:54:30,42.983,,,,,,
9941,20/06/18,15:54:30,32.872,,,,,,
9942,20/06/18,16:54:30,45.750,,,,,,
9943,20/06/18,17:54:30,46.162,,,,,,
9944,20/06/18,18:54:30,44.719,,,,,,
9945,20/06/18,19:54:30,39.149,,,,,,
9946,20/06/18,20:54:30,23.424,,,,,,
9947,20/06/18,21:54:30,13.738,,,,,,
9948,20/06/18,22:54:30,10.907,,,,,,
9949,20/06/18,23:54:30,10.590,,,,,,
9950,21/06/18,00:54:30,9.509,,,,,,
9951,21/06/18,01:54:30,9.114,,,,,,
9952,21/06/18,02:54:30,8.817,,,,,,
9953,21/06/18,03:54:30,8.519,,,,,,
9954,21/06/18,04:54:30,7.469,,,,,,
9955,21/06/18,05:54:30,7.870,,,,,,
9956,21/06/18,06:54:30,6.560,,,,,,
9957,21/06/18,07:54:30,7.167,,,,,,
9958,21/06/18,08:54:30,8.419,,,,,,
9959,21/06/18,09:54:30,10.443,,,,,,
9960,21/06/18,10:54:30,13.112,,,,,,
9961,21/06/18,11:54:30,20.126,,,,,,
9962,21/06/18,12:54:30,32.587,,,,,,
9963,21/06/18,13:54:30,41.094,,,,,,
9964,21/06/18,14:54:30,42.060,,,,,,
9965,21/06/18,15:54:30,32.846,,,,,,
9966,21/06/18,16:54:30,46.035,,,,,,
9967,21/06/18,17:54:30,46.995,,,,,,
9968,21/06/18,18:54:30,45.279,,,,,,
9969,21/06/18,19:54:30,39.715,,,,,,
9970,21/06/18,20:54:30,23.857,,,,,,
9971,21/06/18,21:54:30,13.882,,,,,,
9972,21/06/18,22:54:30,10.785,,,,,,
9973,21/06/18,23:54:30,9.682,,,,,,
9974,22/06/18,00:54:30,8.792,,,,,,
9975,22/06/18,01:54:30,8.817,,,,,,
9976,22/06/18,02:54:30,8.095,,,,,,
9977,22/06/18,03:54:30,7.343,,,,,,
9978,22/06/18,04:54:30,6.128,,,,,,
9979,22/06/18,05:54:30,7.066,,,,,,
9980,22/06/18,06:54:30,6.509,,,,,,
9981,22/06/18,07:54:30,7.870,,,,,,
9982,22/06/18,08:54:30,8.817,,,,,,
9983,22/06/18,09:54:30,10.785,,,,,,
9984,22/06/18,10:54:30,14.361,,,,,,
9985,22/06/18,11:54:30,21.175,,,,,,
9986,22/06/18,12:54:30,33.600,,,,,,
9987,22/06/18,13:54:30,42.773,,,,,,
9988,22/06/18,14:54:30,44.043,,,,,,
9989,22/06/18,15:54:30,34.969,,,,,,
9990,22/06/18,16:54:30,39.516,,,,,,
9991,22/06/18,17:54:30,34.730,,,,,,
9992,22/06/18,18:54:30,33.757,,,,,,
9993,22/06/18,19:54:30,38.004,,,,,,
9994,22/06/18,20:54:30,23.881,,,,,,
9995,22/06/18,21:54:30,13.978,,,,,,
9996,22/06/18,22:54:30,11.929,,,,,,
9997,22/06/18,23:54:30,10.467,,,,,,
9998,23/06/18,00:54:30,10.001,,,,,,
9999,23/06/18,01:54:30,9.608,,,,,,
10000,23/06/18,02:54:30,9.805,,,,,,
10001,23/06/18,03:54:30,9.682,,,,,,
10002,23/06/18,04:54:30,8.693,,,,,,
10003,23/06/18,05:54:30,8.990,,,,,,
10004,23/06/18,06:54:30,9.114,,,,,,
10005,23/06/18,07:54:30,10.149,,,,,,
10006,23/06/18,08:54:30,10.687,,,,,,
10007,23/06/18,09:54:30,12.896,,,,,,
10008,23/06/18,10:54:30,15.581,,,,,,
10009,23/06/18,11:54:30,23.016,,,,,,
10010,23/06/18,12:54:30,35.850,,,,,,
10011,23/06/18,13:54:30,45.154,,,,,,
10012,23/06/18,14:54:30,44.565,,,,,,
10013,23/06/18,15:54:30,37.261,,,,,,
10014,23/06/18,16:54:30,43.677,,,,,,
10015,23/06/18,17:54:30,38.784,,,,,,
10016,23/06/18,18:54:30,43.677,,,,,,
10017,23/06/18,19:54:30,35.342,,,,,,
10018,23/06/18,20:54:30,24.581,,,,,,
10019,23/06/18,21:54:30,15.270,,,,,,
10020,23/06/18,22:54:30,12.630,,,,,,
10021,23/06/18,23:54:30,12.316,,,,,,
10022,24/06/18,00:54:30,12.292,,,,,,
10023,24/06/18,01:54:30,11.953,,,,,,
10024,24/06/18,02:54:30,11.662,,,,,,
10025,24/06/18,03:54:30,11.710,,,,,,
10026,24/06/18,04:54:30,11.297,,,,,,
10027,24/06/18,05:54:30,11.370,,,,,,
10028,24/06/18,06:54:30,11.346,,,,,,
10029,24/06/18,07:54:30,12.775,,,,,,
10030,24/06/18,08:54:30,15.748,,,,,,
10031,24/06/18,09:54:30,15.867,,,,,,
10032,24/06/18,10:54:30,18.224,,,,,,
10033,24/06/18,11:54:30,25.162,,,,,,
10034,24/06/18,12:54:30,37.315,,,,,,
10035,24/06/18,13:54:30,48.040,,,,,,
10036,24/06/18,14:54:30,47.417,,,,,,
10037,24/06/18,15:54:30,40.717,,,,,,
10038,24/06/18,16:54:30,51.031,,,,,,
10039,24/06/18,17:54:30,50.094,,,,,,
10040,24/06/18,18:54:30,49.107,,,,,,
10041,24/06/18,19:54:30,43.556,,,,,,
10042,24/06/18,20:54:30,27.825,,,,,,
10043,24/06/18,21:54:30,16.892,,,,,,
10044,24/06/18,22:54:30,15.008,,,,,,
10045,24/06/18,23:54:30,14.457,,,,,,
10046,25/06/18,00:54:30,13.858,,,,,,
10047,25/06/18,01:54:30,14.433,,,,,,
10048,25/06/18,02:54:30,15.127,,,,,,
10049,25/06/18,03:54:30,11.880,,,,,,
10050,25/06/18,04:54:30,11.248,,,,,,
10051,25/06/18,05:54:30,9.558,,,,,,
10052,25/06/18,06:54:30,9.262,,,,,,
10053,25/06/18,07:54:30,11.029,,,,,,
10054,25/06/18,08:54:30,12.558,,,,,,
10055,25/06/18,09:54:30,15.103,,,,,,
10056,25/06/18,10:54:30,18.200,,,,,,
10057,25/06/18,11:54:30,23.978,,,,,,
10058,25/06/18,12:54:30,36.335,,,,,,
10059,25/06/18,13:54:30,46.162,,,,,,
10060,25/06/18,14:54:30,46.321,,,,,,
10061,25/06/18,15:54:30,37.949,,,,,,
10062,25/06/18,16:54:30,43.890,,,,,,
10063,25/06/18,17:54:30,33.992,,,,,,
10064,25/06/18,18:54:30,41.065,,,,,,
10065,25/06/18,19:54:30,42.386,,,,,,
10066,25/06/18,20:54:30,25.987,,,,,,
10067,25/06/18,21:54:30,16.082,,,,,,
10068,25/06/18,22:54:30,11.807,,,,,,
10069,25/06/18,23:54:30,11.224,,,,,,
10070,26/06/18,00:54:30,11.127,,,,,,
10071,26/06/18,01:54:30,11.346,,,,,,
10072,26/06/18,02:54:30,10.149,,,,,,
10073,26/06/18,03:54:30,10.736,,,,,,
10074,26/06/18,04:54:30,8.767,,,,,,
10075,26/06/18,05:54:30,9.114,,,,,,
10076,26/06/18,06:54:30,8.990,,,,,,
10077,26/06/18,07:54:30,9.805,,,,,,
10078,26/06/18,08:54:30,11.127,,,,,,
10079,26/06/18,09:54:30,12.992,,,,,,
10080,26/06/18,10:54:30,15.438,,,,,,
10081,26/06/18,11:54:30,21.533,,,,,,
10082,26/06/18,12:54:30,33.835,,,,,,
10083,26/06/18,13:54:30,44.411,,,,,,
10084,26/06/18,14:54:30,45.656,,,,,,
10085,26/06/18,15:54:30,33.209,,,,,,
10086,26/06/18,16:54:30,30.950,,,,,,
10087,26/06/18,17:54:30,36.824,,,,,,
10088,26/06/18,18:54:30,44.658,,,,,,
10089,26/06/18,19:54:30,40.862,,,,,,
10090,26/06/18,20:54:30,25.186,,,,,,
10091,26/06/18,21:54:30,14.601,,,,,,
10092,26/06/18,22:54:30,11.370,,,,,,
10093,26/06/18,23:54:30,10.736,,,,,,
10094,27/06/18,00:54:30,9.509,,,,,,
10095,27/06/18,01:54:30,8.941,,,,,,
10096,27/06/18,02:54:30,9.262,,,,,,
10097,27/06/18,03:54:30,8.965,,,,,,
10098,27/06/18,04:54:30,8.693,,,,,,
10099,27/06/18,05:54:30,7.695,,,,,,
10100,27/06/18,06:54:30,9.558,,,,,,
10101,27/06/18,07:54:30,9.163,,,,,,
10102,27/06/18,08:54:30,9.435,,,,,,
10103,27/06/18,09:54:30,11.710,,,,,,
10104,27/06/18,10:54:30,14.170,,,,,,
10105,27/06/18,11:54:30,20.889,,,,,,
10106,27/06/18,12:54:30,30.318,,,,,,
10107,27/06/18,13:54:30,24.871,,,,,,
10108,27/06/18,14:54:30,31.230,,,,,,
10109,27/06/18,15:54:30,31.816,,,,,,
10110,27/06/18,16:54:30,42.923,,,,,,
10111,27/06/18,17:54:30,45.436,,,,,,
10112,27/06/18,18:54:30,45.562,,,,,,
10113,27/06/18,19:54:30,39.601,,,,,,
10114,27/06/18,20:54:30,25.089,,,,,,
10115,27/06/18,21:54:30,14.361,,,,,,
10116,27/06/18,22:54:30,10.590,,,,,,
10117,27/06/18,23:54:30,8.742,,,,,,
10118,28/06/18,00:54:30,8.618,,,,,,
10119,28/06/18,01:54:30,6.914,,,,,,
10120,28/06/18,02:54:30,5.924,,,,,,
10121,28/06/18,03:54:30,6.458,,,,,,
10122,28/06/18,04:54:30,6.408,,,,,,
10123,28/06/18,05:54:30,6.585,,,,,,
10124,28/06/18,06:54:30,7.745,,,,,,
10125,28/06/18,07:54:30,8.866,,,,,,
10126,28/06/18,08:54:30,8.891,,,,,,
10127,28/06/18,09:54:30,10.051,,,,,,
10128,28/06/18,10:54:30,13.738,,,,,,
10129,28/06/18,11:54:30,20.246,,,,,,
10130,28/06/18,12:54:30,32.407,,,,,,
10131,28/06/18,13:54:30,43.284,,,,,,
10132,28/06/18,14:54:30,30.672,,,,,,
10133,28/06/18,15:54:30,24.436,,,,,,
10134,28/06/18,16:54:30,31.816,,,,,,
10135,28/06/18,17:54:30,29.790,,,,,,
10136,28/06/18,18:54:30,43.133,,,,,,
10137,28/06/18,19:54:30,26.573,,,,,,
10138,28/06/18,20:54:30,22.944,,,,,,
10139,28/06/18,21:54:30,12.243,,,,,,
10140,28/06/18,22:54:30,11.929,,,,,,
10141,28/06/18,23:54:30,10.785,,,,,,
10142,29/06/18,00:54:30,9.485,,,,,,
10143,29/06/18,01:54:30,6.788,,,,,,
10144,29/06/18,02:54:30,7.469,,,,,,
10145,29/06/18,03:54:30,9.139,,,,,,
10146,29/06/18,04:54:30,10.051,,,,,,
10147,29/06/18,05:54:30,8.693,,,,,,
10148,29/06/18,06:54:30,6.611,,,,,,
10149,29/06/18,07:54:30,6.788,,,,,,
10150,29/06/18,08:54:30,7.268,,,,,,
10151,29/06/18,09:54:30,9.485,,,,,,
10152,29/06/18,10:54:30,12.316,,,,,,
10153,29/06/18,11:54:30,19.175,,,,,,
10154,29/06/18,12:54:30,32.201,,,,,,
10155,29/06/18,13:54:30,42.624,,,,,,
10156,29/06/18,14:54:30,41.502,,,,,,
10157,29/06/18,15:54:30,31.765,,,,,,
10158,29/06/18,16:54:30,44.565,,,,,,
10159,29/06/18,17:54:30,48.404,,,,,,
10160,29/06/18,18:54:30,47.777,,,,,,
10161,29/06/18,19:54:30,43.103,,,,,,
10162,29/06/18,20:54:30,27.949,,,,,,
10163,29/06/18,21:54:30,16.844,,,,,,
10164,29/06/18,22:54:30,11.904,,,,,,
10165,29/06/18,23:54:30,11.248,,,,,,
10166,30/06/18,00:54:30,10.980,,,,,,
